  1.995395889913531e+00  1.314847749405514e+00  1.406448236199091e-01  2.439629108260715e+00  3.461295904461158e+00  5.578529542506859e+00  5.156530916576989e+00  6.218269807251837e+00  5.860639903337580e+00  3.353198192349631e+00  2.236994616049080e+00  2.817058315872581e+00  6.455186121246973e-01  5.450350080980946e+00  5.837244870343551e-02  4.894200670913103e+00  3.375111298991673e-01  2.131733248542085e+00  5.646891836769901e+00  4.206937645516284e+00  1.097251019416386e+00  4.222908284208291e+00  4.498277567507925e+00  4.379707830737672e+00  4.181607974673142e+00  2.597674989637107e+00  5.021389093356066e+00  4.633959552276529e+00  2.598048405892048e+00  4.612649499396544e+00  4.179130274192806e+00  5.258135011846468e+00  4.521300848086010e+00  5.325211064612436e+00  4.018512712817843e+00  4.142143189300379e+00  1.165691107636220e+00  4.238845041243212e+00  2.333607300403527e+00  5.498183078185136e+00  2.276604934530398e+00  3.229432453322200e+00  4.486341295206868e+00  4.959653685488755e+00  3.713130479493711e+00  1.656267093911300e+00  2.509117399273716e+00  6.006716794286263e+00
  5.195290582979747e+00  1.074082715297362e+00  1.580630372069024e+00  5.851107332583004e+00  2.953410727227609e+00  3.841763006035329e+00  1.686660617208567e+00  1.442776382869793e+00  4.456724924205950e+00  2.811708501214441e+00  2.349400435982781e+00  2.558694036172304e+00  6.245928333746986e+00  5.698823840805838e+00  1.442221002989085e+00  1.250238224159112e+00  4.682740045601869e+00  4.358622220207684e+00  6.202471564102594e+00  1.020071546154536e+00  1.491149299112625e+00  1.055015404433705e+00  1.060920097301118e+00  5.422643465580411e+00  5.215701394141440e+00  1.887697574860673e+00  5.954404443635384e+00  4.070204191648937e+00  5.984484422405641e+00  2.521093721077325e+00  1.362681944962362e+00  6.042689037268112e+00  4.129302799069583e+00  5.699016643234073e+00  3.477685240287892e+00  6.493424467851220e-01  5.633302025554404e+00  9.563535698983641e-01  1.431336567232894e+00  4.428540959692836e+00  5.065021888584659e+00  6.184833654217180e+00  5.552859487262776e+00  5.806373766903108e+00  5.687652631224744e+00  5.682109206667203e+00  1.559711691078735e+00  1.680866930240062e+00
  1.662806512836241e+00  1.110535946003552e+00  1.635419354079021e+00  6.162146474569174e+00  1.619017771364073e+00  2.584935502040332e+00  7.951602608062387e-01  3.095991120941251e+00  1.248943668256325e+00  2.382319378654240e+00  2.529911857155015e+00  4.178746071859546e+00  5.921894808164160e+00  3.403771062749339e+00  1.001257471772477e+00  2.133634939817305e+00  4.219635589461951e+00  6.216977749069675e+00  2.430535340810533e+00  2.007216574203846e+00  1.707655655100444e+00  2.106848873002509e+00  2.623576540787101e+00  5.613463362711015e+00  5.281488053261358e+00  4.222540749484097e+00  3.944034178850027e+00  3.321222716201392e+00  3.419581249752065e+00  4.802371434644374e+00  2.433828951365576e-01  2.469837221817976e+00  5.226542876060014e+00  3.649722012617522e+00  7.361497315938539e-01  3.824698539083223e+00  3.080086253449643e+00  1.972269516667477e+00  5.140168691018783e+00  4.805966161876296e+00  3.516176286826260e+00  5.499400358454007e+00  4.896158087201131e+00  3.887803451617086e+00  2.006336804826260e+00  1.194726732526619e-01  5.918418182078812e+00  2.052705543583019e+00
  4.766499973784600e+00  5.922913102051435e+00  5.992731265782140e+00  4.138342588999838e+00  5.311127317449314e+00  4.253510701892385e+00  2.390785681557013e+00  3.339378324148561e+00  1.851745949739780e-02  2.367893800685861e+00  5.938396883359997e+00  1.737483923102777e+00  2.168468848817457e+00  3.868572232632726e+00  3.261807592008680e+00  4.349256007189121e+00  4.777677320669271e+00  3.843718954956910e+00  1.773313747974189e-01  5.456547716872703e+00  1.331181328215566e+00  1.773970790962350e+00  3.414592107465148e+00  5.960797841922508e+00  5.972738010673271e+00  5.853730444596497e+00  4.222634508727649e+00  2.519322658634286e+00  5.478067961339437e+00  6.172130129532463e-01  6.225660498034899e+00  3.936208625814622e+00  4.643594610900424e+00  3.199096381181314e+00  1.571056678659748e+00  2.824517755363889e+00  4.617806460123372e+00  6.807524452872360e-01  2.614384734847223e+00  2.619619256938328e+00  2.715183218510154e+00  5.306572522166361e-01  5.415036538494222e+00  1.656286270633340e+00  5.357023343729655e+00  1.638821267201820e+00  3.308873397569142e+00  5.701353578202236e+00
  2.394389203945428e+00  2.383769232882379e+00  1.282482393862520e+00  5.940009768081032e+00  1.349607861814786e+00  3.966996590679051e+00  1.310759964212203e+00  2.857180417285197e+00  5.167839521435616e+00  4.357351125097152e+00  2.784202336649653e-01  4.637371055739733e+00  5.229402689942861e+00  4.004078282208308e+00  1.327293101029736e+00  3.606169673854829e+00  6.211582333136074e+00  1.111090966091440e+00  1.521231352659563e+00  3.019886729488932e+00  2.393107710214154e-01  3.199069738999991e+00  3.626870661652815e+00  5.792482913911329e+00  2.772750953669045e+00  2.425075818640878e+00  4.583882906072414e+00  5.227901430679819e+00  6.011217716061227e+00  1.676384931328109e+00  3.189233075972068e+00  3.963177392768973e+00  3.156496092695532e+00  9.200054309879659e-01  6.023667668353077e+00  1.044242703962419e+00  3.228531313455316e+00  3.136172008471855e+00  3.677206675125817e+00  6.011575750272143e+00  3.434342805512995e+00  3.958797942221142e+00  6.197138329113655e+00  2.203337957905499e+00  2.806043446584974e+00  5.557758949182152e+00  1.550193068178134e+00  3.061414400868461e+00
  2.948077820481352e-02  2.490044872445082e+00  4.632437484331004e+00  3.959844063335233e+00  6.442578134150252e-02  3.849243494751775e+00  2.634535032451887e+00  1.720608925664399e+00  2.875559332974809e+00  2.140062891325672e+00  4.221767441854422e+00  4.328908218362384e+00  4.024161221052422e+00  1.364176579053440e+00  4.185932309512724e+00  1.141077650484720e+00  2.162660053250772e+00  5.603633868757218e+00  2.950424670374245e+00  1.049821553785554e+00  1.407108592494548e+00  1.688818644504101e+00  2.703192551510248e+00  1.856163597621323e+00  9.928378148049327e-01  3.109907336234877e+00  5.644472912306166e+00  1.515710124333494e+00  5.635919775960500e+00  6.020930649118817e+00  4.952169538409662e+00  1.865939150644022e+00  1.355447104105674e+00  5.665183530211753e+00  5.184297371718385e+00  5.765748788063872e-02  1.431990476270833e+00  2.630581670584098e+00  4.021493599001779e+00  3.883741860765390e-02  3.109171898784950e+00  3.651521996006283e+00  9.637586971513336e-01  1.493518701886038e+00  1.916954083946367e+00  3.368364189096359e+00  4.704222568114831e+00  1.044491041663907e+00
  4.768583234703836e+00  5.345850568684984e+00  5.248293849417150e+00  5.756128132184588e+00  3.757240924220047e+00  5.524783847829415e+00  1.825084890523355e+00  2.482962577838626e+00  1.280832894863864e+00  2.029541043355712e+00  5.266457256992173e-01  3.556624503935989e+00  1.859096809807727e+00  2.113889692727094e+00  4.199504501881581e+00  2.858351508858598e+00  4.195108641967950e-01  4.282608572308469e+00  5.849313417435546e+00  2.849951204312375e-01  4.024445290848638e+00  3.033835146219858e+00  7.012046861801179e-01  4.361781384867824e+00  5.801513124007490e+00  3.708182836765554e+00  2.465091350985467e+00  1.988523533108385e+00  4.350033568135416e+00  2.148256126043108e+00  3.499411728277009e+00  4.467969343363368e+00  6.277150866868888e+00  6.065136049016265e+00  2.320699074944565e+00  9.631896365185389e-01  1.673102913671508e+00  4.297081708460167e-01  5.671479314689138e+00  6.105144668624573e+00  2.428352335919063e+00  1.537536015450608e+00  2.988167392645967e+00  1.922872246742120e+00  9.817656258801702e-01  5.475659907204278e+00  2.135684652057105e+00  4.559525225227056e+00
  5.715404631557136e+00  2.190514373201391e+00  3.262346565442031e+00  5.752313168542955e+00  5.651064876033883e+00  4.683567944867139e+00  2.562248656935353e+00  3.366725435114557e+00  8.063395336026258e-01  3.126411050356014e+00  5.195079049124961e+00  2.663494375053703e+00  8.040051180558812e-02  4.105578929632916e+00  6.219228800830846e+00  7.602950533110983e-02  1.106121436362800e+00  4.143726674675503e+00  1.121579694455334e-01  5.093775498601688e+00  4.440338991508663e+00  2.163197132295289e+00  5.579646018911822e+00  3.978101472605936e+00  1.747211396509882e+00  5.784144822821488e+00  5.150702899170207e+00  5.042135002720909e+00  4.077117985651507e+00  5.998210581299491e+00  3.872579877387456e-02  4.499801180390679e-01  4.799749178550966e+00  7.036024848738651e-01  3.965622047406827e+00  2.991815149421655e+00  6.162694938854204e+00  4.269787943081765e+00  5.859082963864190e+00  4.052608259898940e+00  6.191299941171979e+00  9.340447293778541e-01  6.834172773333482e-01  4.745024209716470e+00  4.718764685682143e+00  1.198734983303651e+00  1.970811295339301e+00  1.155384278849914e+00
  2.207498461381082e+00  5.049628321700662e+00  4.473909016611974e+00  6.015643667833821e+00  6.005297340125203e+00  2.797497049406980e+00  6.188779348684896e+00  5.134930506280570e+00  2.702137227570696e+00  1.602613014601706e+00  2.258867282567747e+00  3.960970319263241e+00  3.232212674908610e+00  4.170831533638502e+00  8.922142767944506e-01  8.550519608862521e-02  1.945590317027566e+00  4.527640055186794e+00  5.830684863272404e-01  2.136404731866518e+00  5.774995010542238e+00  4.757053011101653e+00  5.783907554485453e+00  5.936832858632767e+00  1.837250044385748e+00  1.541523750377940e+00  4.373223532150272e+00  5.146557496934121e+00  5.894721768540434e+00  1.861773879195822e+00  5.852410350669675e+00  4.577343178404964e+00  6.945275709880147e-01  5.157349512371911e+00  4.392421770961398e+00  2.814526956813223e+00  5.211104004508508e+00  1.277573552613617e+00  5.459807677215492e+00  3.116774212051022e+00  1.635913508507588e+00  2.187205472514381e+00  1.727277160034824e+00  3.840567920213259e+00  3.131364277351545e+00  2.271108192471925e+00  4.548709990264395e+00  1.422137127320968e+00
  6.451988442383333e-01  4.747468686866671e+00  1.334460538001292e+00  4.088856398795901e-01  2.182531979279354e+00  4.226776062917626e-01  1.769391069741047e-01  4.665217790218155e+00  9.296763556110855e-01  7.526161457624156e-01  1.910395975525613e+00  1.450504483125020e+00  5.591464401206947e+00  5.387440267358573e+00  4.203613577645829e+00  1.221930079440954e+00  4.456152552823469e+00  3.921455826617427e-01  4.793334638589807e+00  4.296565351060560e+00  5.433578102888008e+00  4.257442915066177e+00  2.939907127055494e+00  6.104784451226207e+00  5.955317967511482e+00  3.619908821997236e+00  3.836643882948151e+00  2.738061590959397e+00  2.435863345961494e-01  1.180196892369092e+00  1.106789298614836e+00  2.063532086043700e+00  9.302095558994358e-01  3.962838288185288e+00  4.122227686025703e+00  3.548842049176272e+00  4.697413875503512e+00  3.439078381832635e+00  3.652927828102837e+00  2.056630137714765e+00  4.741509743141808e+00  1.862502354122942e+00  2.102466957415590e+00  5.053676018285908e+00  7.706676532450338e-01  5.800521400978179e+00  4.833956392719535e+00  3.077736349756884e+00
