  5.817599937076423e+00  6.173509413694784e+00  1.604641877018174e+00  1.948309064004275e+00  2.638635760317712e+00  2.947445037612510e+00  2.660511573748909e+00  1.122283145428113e+00  4.407000000394419e-01  3.450286324090936e+00  5.912469331939723e+00  3.688332468724388e+00  4.898564402788723e+00  5.881806987046707e+00  8.914275065658764e-02  3.832102362304514e+00  6.048826634064719e+00  2.085855212454802e+00  3.181903942242155e+00  4.106373310584885e+00  3.675600944516179e+00  1.326009199555248e+00  1.346466936759618e+00  1.766802023603140e+00  6.170624608855998e-01  2.484689616257853e-01  1.872601933067604e+00  4.265077147842463e+00  6.037743885854858e+00  4.107926690321730e+00  4.617483944618388e+00  2.361516670193711e+00  3.720341031374706e+00  2.101502602443316e+00  4.515809184306629e+00  4.813203399983974e+00  3.647022125008621e+00  1.347259419530798e+00  2.532854774764926e+00  5.268159219031975e+00  1.208142058213027e+00  4.469029404733392e+00  5.947264245573519e-01  5.696094970742583e+00  3.104606547567831e+00  2.375684714012020e+00  6.041345054309140e+00  5.752804198692443e+00  1.799552408568359e+00  1.228178154824835e+00  2.827140213472133e+00  3.652862393427334e+00  2.637074207984199e+00  4.529696774556909e+00  3.357598572553682e+00  1.498083209447958e+00  3.576613495529476e+00  4.622341956269708e+00  5.136083248678188e+00  2.406269634521367e+00
  1.113143035287580e+00  2.164046817414207e+00  7.659995775065754e-01  3.525907517710873e+00  7.948230839696334e-01  4.432728622478283e+00  1.526209487884210e+00  2.796022252595990e+00  1.739616816190531e+00  3.135832743010335e+00  2.378564861510831e+00  3.053776799344254e+00  1.585869456520988e+00  6.196988025333435e+00  3.980331570982964e+00  3.557951322163183e+00  3.026637012218174e+00  2.049066024886938e+00  2.420393019970699e+00  5.314833257318505e+00  3.078929973913445e+00  6.142916361225805e+00  1.778053479667374e+00  1.192472434918797e+00  1.116930451611477e+00  2.736592947540651e+00  1.248792767510672e+00  1.140947915000014e-01  1.817661450204154e+00  6.506133513163420e-01  1.940703970813291e+00  9.575124858182109e-01  6.755036340602554e-01  3.775119823000101e+00  2.253889024250929e+00  4.265084225724518e+00  3.977338878382476e+00  4.189666798616485e+00  1.982088158009698e+00  3.794889371244754e+00  3.299981525838195e+00  7.566402998270578e-01  2.809586623147442e+00  1.689895930196902e+00  3.234171824958490e+00  2.429170697847167e+00  6.611927411213987e-01  5.269028044601571e+00  4.728813949442166e+00  4.702689638587306e+00  5.315145299705517e+00  4.185333611229585e+00  1.920968152501019e+00  2.435478820642986e+00  1.199299263706795e+00  4.363872188822590e+00  4.008924405941594e+00  2.830808448300551e+00  4.567206332871819e+00  3.984434395247213e+00
  1.611469073579426e+00  5.225433181678320e+00  4.759240260408527e+00  2.970282877727670e+00  4.886065301817689e+00  3.895016939244789e+00  5.231744094335927e-01  1.323888305342652e+00  5.956634169084927e+00  1.278208751094532e+00  1.328156609292732e+00  4.730739497198103e+00  5.068187969832341e+00  8.426587983365220e-01  1.966640700064828e+00  5.957687571150986e+00  5.536296428688857e+00  3.343247979212387e+00  3.306183371876539e+00  2.471039582910855e+00  2.247699371372566e+00  5.219381790764264e+00  4.837196736645134e+00  1.983187676165029e-01  4.086756024494558e+00  4.688811901098847e+00  4.178202712192350e+00  5.827752104424605e+00  1.919399006978628e+00  2.889609231560924e+00  2.010429435349820e+00  1.993085444360220e+00  5.637652849637176e+00  1.940884080733427e+00  3.471108776956773e+00  6.134879824076087e-01  2.803358519581972e+00  1.425852126574247e+00  3.344640140030103e+00  6.676870337601403e-01  3.281420283566675e+00  3.901711284196300e+00  4.588010317489013e+00  2.881158572499112e+00  4.779598421419036e+00  3.489472027507182e+00  5.060865457895001e-01  2.628956679477533e+00  5.502526052062834e+00  1.894701872388918e+00  5.735877972627062e+00  1.691421999538568e+00  1.626829023558227e+00  3.511146067580468e+00  5.247167864809862e+00  4.541410154157940e+00  2.909851997309449e+00  6.086785969940391e+00  3.991197396325653e+00  2.693545177134143e+00
  5.813853558342920e+00  5.426607560216529e+00  4.240456074955365e+00  2.671808669945885e+00  5.218768748439159e+00  1.268479994768208e+00  3.156893512379791e+00  3.907295511213025e+00  2.837479579856231e+00  4.637123056224110e+00  1.137163175206144e+00  5.687848735653686e+00  4.119973764701119e+00  4.516580685073883e+00  1.582914705539932e+00  4.435847829924807e+00  5.122852732240553e+00  4.535900712186277e+00  3.793668712368543e+00  2.488600095455305e+00  7.059359627853564e-01  3.398075250892657e+00  4.438537620788487e+00  2.003979073866840e+00  4.212734386543398e+00  2.413661297486238e+00  1.889397644277417e-01  2.517147895504767e+00  5.922478270063193e+00  3.964144573584382e+00  2.638474327136938e-01  1.390493218931985e+00  4.516057097094743e+00  1.606090226275269e+00  6.443411863502561e-01  1.359788177804523e+00  6.972300381338424e-01  6.194765980777433e+00  5.009253470292024e+00  4.145686432952482e+00  1.856689364440561e+00  3.875169951836837e+00  1.293473006724207e+00  2.122114091567101e+00  4.614369749543470e+00  3.335644233997550e+00  4.957141535055660e+00  1.661566692980046e+00  6.203340364981119e+00  1.231258807288307e+00  5.700353009983434e-01  5.483833095561203e+00  1.762241338319086e+00  4.798041611852445e+00  3.192089300299131e+00  4.968526291359827e-01  3.913662276353526e-01  3.229087342594192e+00  2.250085259618190e+00  3.302971846578141e+00
  3.022723401023400e+00  5.887875104870824e+00  3.288632175169644e+00  2.932127825458767e+00  3.786790714668618e+00  7.815438280533683e-01  3.623250231803741e+00  6.368500540460413e-01  1.721216100173684e+00  7.697657801470921e-01  5.312534780034047e+00  5.058074768708780e+00  1.146240476659008e+00  5.441381049297043e-01  5.595920359327527e-02  1.188546062116919e-01  2.783158773104554e+00  3.932485795466353e+00  1.479405968119646e+00  2.962184584018808e+00  6.055994696703144e+00  1.399786767384522e+00  4.801566082757160e+00  1.572135512577512e+00  1.725940732645465e+00  4.577858451924316e+00  2.429744330971674e+00  3.539623820403742e+00  7.385462953531862e-01  1.901786926640211e+00  2.043132006499666e+00  4.618806253847874e+00  4.370437832248776e+00  1.741095549489670e+00  1.174255578114163e+00  2.314771817277105e+00  2.060784493008703e+00  2.778924140200700e+00  1.012808138009000e+00  5.053709983954626e+00  8.673472937841005e-01  4.998165271615132e+00  2.322746921117518e+00  8.225128923444982e-01  3.981009812384321e+00  5.433506889765121e+00  2.203359753930267e+00  6.922665881658274e-01  3.916301693137875e+00  1.622033781444476e+00  1.174409816569781e+00  4.667938862539147e+00  2.129540834258958e-01  3.986239438823437e+00  2.198305242788127e+00  6.777883221764648e-01  1.123578355399493e-01  1.386100057513291e+00  3.350958492610553e+00  2.719337839706334e-01
  6.167090276172742e+00  2.347377400119262e+00  6.175769150338255e+00  5.837789675853188e+00  4.382627997769247e+00  4.399095951896834e+00  2.476106736997586e+00  3.792211039741134e+00  3.732436855467566e+00  2.928744569311306e+00  3.845825750660859e+00  4.477428714507814e+00  2.479909479107680e+00  6.193781577172430e+00  3.938674033948228e-01  4.630153485373028e+00  6.312716457917598e-01  3.423314105921767e+00  9.976016880901831e-01  3.286590421378146e+00  2.620296720367694e+00  5.074396888014991e+00  1.048295182080363e+00  2.091786435132788e+00  4.984668392529881e+00  2.947066174222023e-01  3.703875055170071e-01  4.613500273896736e+00  3.490414776039392e-01  3.360306892160813e-01  3.081032543163775e-01  5.925136564652299e+00  4.149219215060622e-01  4.083145273466809e+00  3.809532957820493e+00  2.493280659179443e+00  3.811949117644827e+00  4.460412938837042e+00  2.054574721354919e+00  4.984524763037304e+00  3.595992556763234e+00  1.014930252425723e+00  2.699184136042202e+00  2.737843977020626e+00  5.222693278228561e+00  6.131300466399127e+00  8.882222968590394e-01  1.235324164047845e+00  4.126162248458821e+00  5.179076585456749e+00  1.635430443519907e+00  5.636163419814259e+00  1.423098984018625e+00  3.705872345172750e+00  3.298994192918500e+00  6.251828513654599e+00  4.558772140909909e+00  3.395022373089485e+00  6.565534984958058e-01  4.613043877304204e+00
  3.293245007440888e+00  6.750642103389594e-01  1.768417762206394e-01  5.208414737299431e+00  8.252787105401302e-01  2.278075767071015e+00  4.738537155067133e+00  5.892607186100896e+00  4.302850216898855e-01  2.892704783637475e+00  5.499256720061616e+00  1.294045500527832e+00  4.204050915818277e+00  5.886244360737964e+00  3.008013622319600e+00  5.897717502894044e+00  2.032153073986456e+00  5.222714963801836e-01  5.676478636277595e+00  1.306027083738856e+00  2.789976810418034e+00  9.058184377773343e-01  5.479530863722061e+00  3.434401921694973e+00  6.602588336699283e-01  1.968264488415010e+00  1.650631141951686e-01  5.219364715641613e+00  4.953851564464578e+00  2.009260231744524e-01  2.213500711897184e+00  1.414422684894269e+00  5.481358385645472e+00  3.045772593004252e+00  3.991682574426370e+00  5.688690210921307e+00  1.799319470064659e+00  1.933579004588875e-01  2.872617161028250e+00  1.546794217430719e+00  2.019267166508407e-01  1.575992273979074e+00  5.319527724237498e+00  6.138363201802099e+00  1.283802963922271e+00  5.833453136562761e+00  5.504374651333245e+00  2.323093283305245e+00  6.107358641781838e+00  6.228632779974616e-01  4.796810209724949e+00  2.448554024895016e+00  2.598999418547557e+00  2.696105559034992e+00  1.057862640323125e+00  4.149321512542781e-01  1.239674251876893e+00  4.295614261043482e+00  2.636389912836096e+00  6.014934247878817e+00
  1.370962688367140e+00  4.436924274280024e+00  4.289326549250841e-01  5.052369464458469e+00  5.587104642764787e+00  2.987046894226965e-02  4.314169019929323e+00  3.944285734869072e-01  5.038671899553504e+00  1.088489591080108e+00  4.004704748625732e+00  5.993462487451255e+00  5.036727982327646e+00  6.079103638234926e+00  1.819838334563756e+00  4.263868902794804e+00  2.767059977261118e+00  3.751646387614278e+00  6.022569781962892e+00  4.673715879422168e+00  4.262977299836923e+00  5.753210416177124e-01  4.719991595257070e+00  2.778045327953217e+00  2.433759925851163e+00  5.620391094727647e+00  4.936767702170460e+00  2.023672182936286e+00  2.401478331896064e+00  4.875097110761951e+00  3.605664918084096e+00  2.376673268553368e+00  9.796211151945723e-02  3.208683791937818e+00  5.959060186937124e+00  2.420271622531160e+00  3.712565443291631e+00  5.992241549254446e+00  4.745066460012363e-01  8.133446826344762e-02  5.943467074601429e+00  4.668615058979158e+00  5.544470817275365e+00  7.908154295575874e-01  7.534889451873782e-01  2.606069787321887e+00  5.241625680937959e+00  7.736456628502614e-01  2.724049984525670e+00  4.381308083166920e+00  3.200308544949996e-01  2.719648764869420e+00  6.060603171862953e+00  3.852826032217376e+00  8.663990840099843e-01  4.657425362108128e+00  1.220988784875281e+00  4.490967590948608e+00  4.684262269259339e+00  4.992104624118037e+00
  5.195771087408163e+00  4.834169721289679e+00  1.662729355591124e+00  1.875224653225882e+00  3.188905454588887e+00  1.948572317498591e+00  1.132526353776703e+00  3.706134732566231e+00  2.182165408098195e+00  1.050251732061682e+00  4.108431278132817e-01  6.266481123943776e+00  5.457693415055581e+00  9.639247895691119e-01  1.165392501686191e+00  2.345903322653727e+00  1.040332939047668e+00  6.046197696659952e+00  2.749808415146509e-01  6.128756419168176e+00  3.594895333551659e-02  4.648647996248513e+00  1.347081374389734e+00  3.070596145442042e+00  5.506838675621526e+00  1.492866397805274e+00  1.622857611688501e+00  4.638905872453276e-01  3.815965729256609e+00  1.424572962080679e+00  3.091391696243462e+00  3.006776886618357e+00  5.723614283585839e+00  1.103861146915083e+00  5.107168923586144e+00  1.933116158069469e+00  3.886352580539975e+00  5.788409215581634e-01  2.150240214450721e+00  5.861426717399604e+00  3.327041531486437e+00  6.056139055005042e+00  5.984027620651973e+00  5.988652135192704e-01  6.187079725395114e+00  5.446704503691572e+00  3.998147444067361e+00  3.301200120270830e+00  2.708757812264598e+00  3.419786089711672e-01  5.121486677737903e+00  1.676723961795888e+00  1.531822681210612e+00  3.029829907066913e+00  4.071530932516063e+00  4.880822032286799e+00  8.892479050676551e-01  1.258130785495865e+00  1.725637277444963e+00  2.408621681832471e-01
  3.597268070840671e+00  3.488713566421016e+00  4.312638223571124e+00  1.782358716285998e+00  1.603690355375387e-01  1.510514306106253e+00  3.463593409523711e+00  5.471770526731609e+00  6.106925888909844e+00  2.794252069438098e-01  3.048920634299005e+00  5.525984012820256e-02  3.862039230697411e+00  1.602781339839460e+00  2.476184398702441e+00  4.363397521803541e+00  5.664256598684512e-01  3.367287380219572e+00  2.079021041444699e+00  2.438428166936499e+00  5.265965879257666e+00  5.549352019903331e+00  4.698355046491973e+00  4.741684588297190e+00  4.922002295974113e+00  4.415418299815992e+00  4.100462817786885e+00  5.697767287269183e+00  1.373438059351996e-01  5.486056174352306e+00  3.358935949626199e+00  2.395087132224300e+00  1.499013618137893e+00  4.617675422381486e+00  6.113048064190610e+00  6.198257062733566e+00  7.728786990140933e-01  9.610365213730100e-02  2.541709852648836e+00  3.894165726200864e+00  4.496360732778545e+00  5.600567019771552e+00  4.910245182817746e+00  6.044298807530039e+00  4.932440386602690e+00  9.864943191589678e-01  5.688844294097548e-01  2.636889659524238e+00  5.082388575478120e+00  1.027270837196850e+00  2.936100084694633e-01  6.206026697923631e-02  9.570983288624344e-01  5.723165840877901e+00  4.877369638244571e+00  3.628904445205865e+00  2.643168629962231e+00  6.206723280839759e+00  6.027532337529150e+00  5.236857087413347e+00
