  1.169337148617553e+00  3.431298959967588e+00  5.202245783390790e+00  3.668066136370235e+00  2.967425897800376e+00  2.209444623381044e+00  5.044137235842983e+00  4.859143432215202e+00  5.145096973267043e-01  1.002103719731478e+00  2.846872807548755e+00  2.533448604604402e+00  1.223833828906825e+00  2.140463487795595e+00  3.861625548924602e+00  1.634370769473812e+00  3.571145397743216e+00  6.222816561769339e+00  4.635876306448374e+00  3.979920114319760e+00  3.117773234674537e+00  6.203135887713974e-01  4.254572078734180e+00  2.755095617342636e-01  1.291340967518916e-01  1.867067103552833e+00  1.077497186556063e+00  1.370346670486046e+00  4.534594985191159e+00  5.725346515488793e+00  5.740652455476305e+00  5.110098080456237e+00  7.872929225012695e-01  6.127884706795244e+00  1.659391185181099e+00  1.661041282624220e+00  2.635714791264257e+00  6.054216027795017e-01  1.491924711380207e+00  4.438218567249365e+00  3.985221344873096e+00  2.657959233682879e-02  1.445280678753422e+00  2.248872736112346e+00  4.755312025910265e+00  6.189894177688601e+00  1.898528146215147e+00  2.275775008469965e+00  1.076900938481622e+00  3.439619814113589e+00  2.900683960497674e+00  3.248967133005090e-01  2.702039469849334e+00  5.681614571679977e+00  1.016542570818064e-01  3.346477892657401e+00  5.364637099852171e+00  2.504837178932962e+00  3.673562864935008e+00  5.963546447059081e+00  8.649382960720529e-01  1.424663287388479e+00  5.415385948918053e+00  4.088154071694807e+00  2.068050197057279e+00  2.932298102723237e+00  2.331040222881595e+00  1.365590772834100e+00  3.863490239987919e+00  1.904203352549194e+00  4.959298077670521e+00  2.504388138438128e+00
  4.296333059320352e+00  2.650947298940429e-01  3.009743705517358e-01  1.157714368902938e+00  4.734633109897060e+00  3.814920247007641e+00  4.687622787900614e+00  1.971691546572613e+00  4.604566478432409e+00  3.311575323089605e+00  4.498407471408062e+00  5.427625132628296e+00  4.068071095649788e+00  3.943236832236391e+00  3.519393080340411e+00  4.160566438083423e-03  6.064550119865418e-01  3.114311940258085e+00  1.150435229318986e-01  3.470418357330798e-02  4.457397870106104e+00  5.858552468180378e+00  1.068950386934348e-01  2.127550496687539e+00  3.354437316893639e+00  6.046463269488424e+00  2.141495583045791e+00  4.592130534596520e+00  1.230515176377728e+00  5.172831033183754e+00  2.559157197750989e-01  1.410672989393623e+00  1.745992949114210e+00  3.984453505909196e+00  5.634441355829272e+00  3.213007717230063e+00  1.808688548509875e+00  1.337223984479583e+00  9.554683165644969e-01  3.226578619235200e+00  1.188377684055794e+00  6.322149179049298e-01  3.684356408800392e+00  2.248204665553461e+00  6.169376653065451e+00  4.917877684509659e-01  5.139703239695316e+00  5.194060577265717e+00  6.008783549524739e+00  4.341146204229873e+00  1.417758788404893e+00  3.866680147109047e+00  4.220170026156215e+00  5.085087804740922e+00  2.313484946300202e-01  4.388352501002260e+00  6.064681861278211e+00  5.325475864128574e+00  3.516231513715498e+00  4.108160017975888e-02  1.069173211761398e+00  5.355157281230602e+00  4.046618273430004e+00  1.094963225989129e+00  6.103269869055436e+00  5.712615924767852e+00  1.685126511429834e+00  8.438571112414125e-03  3.873602757113869e+00  2.629057671085385e+00  5.445287403415963e+00  7.239655126240384e-01
  2.902550791176320e-01  2.878398579310541e+00  5.948040806302762e+00  1.117680064487490e+00  5.841466650722334e+00  1.435493475063077e+00  5.163344001994530e+00  2.014851606940387e+00  4.316423606396599e+00  4.651063478907592e+00  3.013840137462596e+00  4.832924621610056e+00  7.391589142231609e-01  1.327609548221468e+00  5.526562682229740e-01  2.389343785258588e+00  2.307068549246942e+00  6.969766059908160e-01  4.675670108701806e+00  3.695849215739078e+00  4.392364302716169e+00  9.877605001856217e-01  6.074009601734083e+00  6.058934697434151e+00  5.755548397028346e+00  5.627588741250995e+00  5.998608441111916e-01  9.790159831677973e-01  5.581820345643237e-01  2.970702441478230e+00  2.938385238322089e+00  2.964776317116872e+00  1.526852047454396e+00  5.408636063930356e+00  1.389293238416902e-01  1.889786932095287e+00  5.123460633285410e+00  5.978231957717687e-01  1.732859097446952e-01  3.898509409249464e+00  5.766921624981986e+00  4.951577975290741e+00  1.969847755675525e+00  1.773817651852440e+00  5.392063638316022e+00  3.115557897955799e+00  3.313969669454729e+00  5.451663455405135e+00  1.540302388778418e+00  1.016510715061680e+00  3.937088386780836e+00  5.466015749653407e+00  3.933263720496815e+00  1.462245433335332e+00  1.796782412734507e+00  4.417410600560158e+00  2.846480460982933e+00  7.219307235447392e-01  4.578625895107486e+00  4.522191925494747e+00  4.628359041818836e+00  5.692493560318329e-01  5.350837179397492e+00  6.107101894900510e+00  5.033724201197751e+00  4.685198657101029e+00  3.450653637620265e+00  5.169650236934897e+00  6.115273426184022e+00  3.983220438032757e+00  3.504125610028207e+00  5.852288594157305e+00
  1.506788495554612e+00  3.217899263245692e+00  1.096576400633358e+00  3.252540412153762e+00  3.885191465242548e+00  2.437885418653218e+00  1.780137871926860e-01  2.158138710452584e+00  2.891071778282077e+00  6.009386765301374e+00  2.788196615924850e-01  2.626332819778503e-01  3.793946574460616e+00  3.773677942696697e+00  9.691762448870038e-02  4.519266037604377e+00  4.519149232937488e+00  5.345487261944885e+00  4.256420937634294e+00  6.023088652040649e+00  9.740843987624701e-01  3.832434417697398e+00  4.120065800185981e+00  2.742372372963410e+00  4.978274162761927e+00  2.720956151483119e+00  6.158301301132535e-01  4.839764071958061e+00  1.611940836005943e+00  6.068721834605755e+00  4.042746820596752e+00  1.958487409729033e+00  3.588300229615382e+00  3.967047295423499e+00  1.578703963384235e+00  5.770312091670185e+00  4.052096650844319e+00  2.515997099205712e+00  2.836644353237058e+00  4.566514535657376e+00  3.380251448541297e+00  1.735283864833504e+00  6.142272810118869e+00  1.063954806199117e+00  2.664183542451048e+00  6.249449333874374e+00  5.864501478980600e+00  4.121569331322378e+00  5.340700445137645e-01  3.684396853022678e+00  5.542205036056233e+00  9.858446843027460e-01  5.664314157618039e+00  2.179179245087240e+00  3.662221400432666e+00  4.941739266648336e+00  4.648646854077748e+00  4.851430721868644e+00  7.304638405449477e-01  2.395712104435722e+00  4.373258648040420e-01  1.545899624289539e+00  3.527579527866853e+00  3.078117219737875e+00  6.151408026513517e+00  4.341103416152026e+00  4.549131967661555e-02  4.845513546953597e+00  4.606854152845189e+00  1.834928939281419e+00  2.758653210850217e+00  1.739796448702503e+00
  3.293849399892831e+00  5.354829070045156e+00  9.920846147354861e-01  5.929591462636134e+00  2.566219633765686e+00  3.644690436946178e+00  5.065706681089366e+00  4.740301163899535e+00  1.033742971262159e-01  5.674630048315888e+00  1.169336644597290e-02  5.249717901669056e+00  5.763041537934754e+00  4.919402318763680e+00  2.911968874485114e+00  5.350504867586206e+00  2.917510831666328e+00  6.282179771584584e+00  1.380531365493524e-01  3.605010505944934e+00  4.933884267131202e+00  3.009004959442301e+00  4.458170354273230e+00  2.866276072694014e+00  2.200327514658458e+00  6.166393017574353e-01  3.539141606121971e+00  3.978009663565636e+00  3.296406353970260e+00  6.132195927786440e+00  1.041003587893257e+00  2.881819359189229e+00  2.756155727999957e+00  1.453603486490657e+00  3.151993491137252e+00  4.806073185847123e+00  2.708109074743160e+00  2.602930601269983e+00  4.627481018711196e+00  2.321830900544394e+00  1.259275094470876e-01  4.860803964028268e+00  1.043291430003949e-01  4.390098792192830e+00  2.895226585111207e+00  2.767459438610739e+00  3.155648025487018e+00  2.889235152943982e+00  5.790034880836619e-01  1.865471206066608e+00  1.250825688270395e+00  4.886976720895724e+00  2.024702493526575e+00  5.126396348193661e+00  1.766000304252878e+00  5.698237217366923e+00  2.391195598423928e+00  7.810238269368115e-01  3.849971669424560e+00  5.034182435382323e+00  3.015351785535424e+00  3.047321078231601e+00  1.089094971743589e+00  1.952431905047119e+00  3.241492172909117e+00  1.946649105582006e+00  7.041624215529587e-01  4.701354062344165e+00  1.675333489102622e+00  4.832472449898807e+00  3.284060320823141e+00  1.819178813730324e+00
  3.632057825226917e+00  3.935165183595349e+00  1.590429983096622e+00  5.497192766015521e-01  2.337692599374991e+00  3.190527027791084e+00  5.284153870583958e+00  2.139632338641935e+00  5.879973071982311e+00  3.035405960985331e+00  4.513200523354587e+00  7.730730069958476e-01  5.747049116942940e+00  8.940409351111069e-01  5.675873733037852e+00  5.657670505065667e+00  9.274937615568632e-01  1.036685421240784e+00  1.449573158779001e+00  4.253360264598967e-01  3.238329847104604e+00  4.079347891599234e+00  2.955052864139253e-01  2.874626433146105e+00  2.190606298923730e+00  1.917201986638104e+00  5.202595552936474e+00  3.755051555700709e+00  1.857869653499130e+00  1.911612578218781e+00  6.122342591533687e+00  5.591831607246073e+00  2.470714212377287e+00  4.949455624998098e+00  2.005702295008065e+00  2.177604324287545e+00  2.852482834616441e+00  5.132527623085934e+00  3.131727074283183e+00  5.525391121398433e+00  3.708997623370829e+00  5.509791268074581e+00  1.248637219515636e+00  3.206299830119805e-01  5.790960609142104e+00  6.172451973208696e+00  3.261030843996660e+00  9.198110464029936e-01  2.114282237908287e+00  3.211736818034140e-01  2.964875377146136e+00  2.114025634321172e+00  5.904341406022322e+00  4.254779966402325e+00  5.526321926335955e+00  5.684144555540441e+00  4.885896004645675e-01  2.085061223864628e+00  4.212154667299818e+00  1.183571786873727e+00  4.320277203869021e+00  1.730106066848937e+00  4.753943195116197e+00  5.815141550044825e+00  3.773974212901144e-01  5.243519436321903e+00  4.931122401102406e+00  8.903037058424057e-01  2.000610950145148e+00  2.688666560359043e+00  5.155334548592129e+00  4.952666740435381e+00
  5.374041868747250e-02  4.808155860607245e+00  6.244469587720174e+00  4.289145235630761e+00  1.466449466709373e-01  3.227153646738930e+00  3.710916148789274e+00  3.444111493591493e+00  2.758571004714972e+00  2.342934280357647e+00  4.209631144527520e+00  5.694458313707106e-01  1.425207044486915e+00  4.154223599108406e+00  4.365827656513225e+00  5.319993844171417e+00  3.687402265739239e+00  1.868004772644152e+00  2.732035774280134e+00  3.397280279054688e+00  3.911502585612683e-01  1.441267411726431e+00  3.102024328295767e+00  5.377774850558786e+00  3.371108872726083e+00  3.260231721339743e+00  4.284439394509922e+00  1.018904347890135e+00  4.812939789976424e+00  5.593731250092301e+00  4.287420855184176e-01  4.948434020780338e+00  5.679017316075413e+00  5.633703053749106e+00  2.366816501955173e+00  5.132132036203732e+00  2.971567271463874e+00  3.227062617607110e+00  5.560761984941673e+00  2.446071579047262e+00  1.409678338269831e-01  5.240566164219712e+00  3.154028297054183e+00  3.106082237375109e-01  4.073255868054369e+00  1.785599745723189e+00  3.756507221327635e+00  1.597443167487659e+00  3.926030517321804e-01  4.375985313265977e+00  4.431584405477389e+00  3.073568001330551e+00  3.924759131109476e+00  5.892600833708724e+00  3.035774656861458e+00  4.521692125407089e-01  2.125298633511045e+00  3.093959007465825e-01  4.782317054240008e+00  1.945109423897901e-01  1.195619949183582e+00  1.097791343065026e-01  5.609636913887957e+00  5.216201452337485e-02  4.162983958385229e+00  3.963831843777776e+00  4.065531727595848e+00  7.692597990005076e-01  4.158569166437337e+00  8.462130010248404e-01  3.916254341666844e+00  5.270194174060438e+00
  2.989357900206084e+00  2.792379184024774e+00  1.605499740697586e+00  5.886508762516581e+00  2.160503347165239e+00  6.852541873117552e-01  3.827834233542609e+00  6.385240715462089e-01  4.061131991308241e+00  2.933122876896362e+00  5.330383348532717e+00  1.822425357857578e+00  3.797207427104964e+00  4.432939009688965e+00  4.049879340642015e+00  2.102895446126023e+00  5.309883689419804e-01  1.488088348981436e+00  5.365064489294803e+00  5.296846593846710e+00  4.266881596273516e+00  2.314694824833325e+00  5.327963420024367e+00  4.896004900122848e+00  2.998816662115861e+00  4.142769877810852e+00  6.002811617271359e+00  5.613112194673419e+00  1.942918029207979e+00  2.127146271733070e+00  1.361141836163577e-01  2.498831344065048e+00  5.241406949697391e+00  4.506412815703674e+00  4.315961750770855e+00  6.760455045686159e-01  3.529010277470320e+00  1.672424620357121e+00  2.271147688596507e+00  3.050099378757376e-01  2.140718156734359e+00  5.493617666186117e+00  2.281897735082330e+00  2.254930195635323e+00  6.020203509047499e+00  4.085180600302255e+00  4.961558265291761e+00  1.466540334719342e-01  4.896256126574749e+00  1.294362053108674e+00  5.646063867446077e+00  3.311647934756960e+00  4.279795939857038e+00  2.461383822885123e+00  8.411365658654528e-02  2.408891902533425e+00  1.175649472056586e+00  4.387474273478709e+00  4.831308423685273e+00  6.202509759671947e+00  5.866761135838837e+00  1.815129696352133e+00  3.380181907911730e+00  7.865065621876026e-02  4.430367124419766e+00  3.798633385334865e+00  3.988894056654568e+00  2.238769228779933e+00  5.459679650917959e+00  7.214997619147820e-01  4.140587855344430e+00  2.802617332250325e+00
  2.185230845366863e+00  2.029392676282548e+00  1.204669749636654e+00  6.056273520574276e+00  4.802421846405128e+00  5.667987087263620e+00  5.430419433379288e-01  4.578524057981015e+00  5.547769544177441e+00  1.747416802743723e-01  3.342519969305243e+00  2.284616290011248e+00  3.141403025930975e+00  4.599355405419241e+00  4.831931413863577e+00  3.879091172225841e+00  2.056657605339370e+00  3.104890108393359e+00  1.914663525732003e+00  1.940412509618116e+00  4.181307633074732e+00  5.168157801207808e+00  3.119608544768890e-01  6.133947605858955e+00  6.005320851048148e+00  4.210328565122473e+00  2.271385532065473e+00  5.522831830856783e+00  1.064675066647627e+00  1.971664348171989e+00  5.084009816480100e+00  6.174064241789465e-01  8.929706483513317e-01  5.576064837560699e+00  1.396994235190741e+00  2.138673733057805e-01  3.100646166345088e-01  3.336674359823856e+00  4.386864137118768e+00  2.181704049125540e+00  5.577614787695319e+00  4.658388181274408e+00  2.932270200010161e-01  4.046024516304669e+00  2.367069405983169e+00  5.296916172005570e+00  1.602376164509208e+00  5.844053018228015e+00  5.322963913460549e+00  3.298536933035839e+00  3.564778474347995e+00  2.681309055544380e+00  2.949206236105913e+00  2.941106823757357e+00  7.322813750506112e-01  2.687121945153068e+00  5.113504315773504e+00  2.176749112350972e+00  2.084344578561245e+00  3.586063303741049e+00  4.494774045380343e+00  2.793500316747921e+00  1.816116611244498e+00  9.755076199811040e-01  6.151898430575229e+00  5.117648291716134e-01  1.314372998442314e+00  3.867013035497198e+00  4.922265610303190e+00  3.613094429776465e+00  2.167053953802883e+00  1.048108522307584e+00
  2.574426013535310e+00  2.881571723585110e+00  3.261638863677206e+00  5.451620612897663e+00  4.989474336836339e-01  4.668787521207364e+00  1.982739355793261e+00  4.051792857723788e+00  6.647971181786932e-01  2.454631146995553e+00  4.655198155981778e+00  6.618547609157686e-01  1.350068955881006e+00  4.320616399055258e+00  5.507875370061675e+00  2.129535565378205e+00  1.458265319360007e+00  5.744759643518277e-01  2.728963998122656e+00  4.762784217167917e+00  1.723246357298958e+00  3.153348546313473e+00  3.935607766283495e+00  3.873039831189061e+00  3.025610677216731e+00  1.538497780651268e+00  4.727702689772149e+00  3.293197182615706e+00  1.702182105698550e+00  2.555056270984236e+00  3.795586590459936e+00  1.717869560194544e+00  3.798808312541096e+00  5.419104521722760e+00  1.900365983285706e+00  5.354628678935409e+00  3.243442490396934e+00  5.723494881818202e+00  3.094991596412884e+00  6.815478575943031e-01  2.925794095712738e-01  5.050410185468206e+00  4.977065534792447e+00  5.687014743206716e-01  3.314051378154256e+00  5.736967321810905e+00  5.855563431288419e+00  6.633609492656821e-01  2.812105532403977e+00  5.131335541246949e+00  5.250938463311365e+00  1.942385983134401e+00  2.765238516615145e+00  2.313502196849333e+00  4.788603254953719e+00  2.293635241693501e+00  3.143955209885770e+00  5.571950734189187e+00  6.046546392047717e+00  3.909325344401073e+00  2.054169231463150e+00  5.919359369557402e+00  5.813582636591622e+00  4.595954321258895e+00  2.939869919750148e+00  3.335796727034588e+00  5.930442838977803e+00  3.488233007971936e+00  2.434777443456764e+00  3.282316272724684e+00  6.148073406769849e+00  3.510864029151622e+00
