  2.270622654799416e+00  4.922217034243745e+00  5.977460553565836e+00  3.184679628037220e+00  5.465032534438003e+00  3.396009425499069e+00  5.615729874170921e+00  4.058379807586942e+00  2.584311329801771e+00  5.157186817588522e+00  1.096629869305125e+00  5.837802438899169e+00  3.919173191839098e+00  3.677293798958812e+00  3.887063697551056e+00  8.851201675173517e-01  5.784607940476472e+00  4.806695009547515e+00  2.365088463842617e+00  2.339957196114809e+00  4.642949337151209e+00  3.861839826580006e+00  5.764331738502093e+00  4.408695957846678e-01  3.966018518456516e+00  4.828496052721861e+00  2.717950573187871e+00  1.307773242318782e+00  3.649152113273767e+00  4.189373619502245e+00  5.914358032170624e+00  1.075782705846724e+00  5.781040924523830e+00  1.920803543548359e+00  1.152875120616218e+00  2.947337725351627e+00  1.053734493005798e+00  2.418476254488651e+00  2.704559702351936e+00  3.465603036852875e+00  4.957475042669952e+00  6.016681365860333e+00  4.419753015061309e+00  5.184000467820805e+00  5.114481967407445e+00  3.660003379754433e+00  6.804337687730075e-01  5.679657676952594e+00  4.197113610617661e+00  5.532183058597928e+00  5.714090290682361e+00  2.610070792763329e+00  4.273448008000456e+00  9.385238306704219e-02  2.770006731991361e+00  2.961034312077971e-01  3.663202413806123e+00  3.637890855149355e+00  4.306904888074857e-01  4.486266177903286e+00  1.476434603292037e+00  2.243519742983355e+00  1.525400644682673e+00  5.445039283536972e+00  2.893412734373774e+00  4.631476467872965e+00
  4.695365097121760e+00  3.841359702398414e+00  1.471967865003430e+00  5.663575347212344e+00  3.994781468918257e+00  4.900504372541845e+00  3.956539995998809e+00  1.766705996539908e+00  3.832737130305869e+00  6.247098488903218e+00  4.873076538282548e+00  5.810816827222401e+00  5.068963079780679e+00  1.619951758934263e+00  5.662701541563806e+00  1.481606331365185e+00  2.575752248041900e+00  4.626560781724368e+00  2.087826042900466e+00  5.975225347448298e+00  5.447442450272578e+00  1.672321264403619e+00  4.136258967506047e+00  3.198331695383854e+00  8.146123367022713e-01  5.876081368539573e-01  5.389316124196736e+00  9.043917729912042e-01  1.360900416620187e-01  1.331532238959183e+00  4.434575583337820e+00  1.982054092629144e+00  4.018532054408346e+00  1.102531152324774e+00  5.717260086156359e+00  2.627967069359133e+00  5.879812013868700e+00  1.092806258103842e+00  5.083133513189615e-01  4.777961217518750e+00  1.716524102646682e+00  5.749221748348921e+00  5.845831832741638e+00  4.858472125933196e+00  6.259864166546777e+00  3.914310484979399e+00  3.110963144221390e+00  4.071857097104507e+00  1.080056655612410e+00  2.714009409269063e+00  2.758136127169262e+00  3.093303890457336e-01  3.235090192512569e+00  6.076590316104578e+00  5.710091646705383e+00  4.253939114507331e+00  5.412447133930351e+00  3.083276352348317e+00  7.397773916708136e-02  2.251507525207464e+00  5.699999219357959e+00  2.807497978686935e+00  5.930544497273043e+00  4.871820598488984e+00  4.177196467352309e+00  9.202697146417346e-02
  2.330631418106230e+00  5.215572112371451e+00  4.009222432170037e+00  4.847204780449175e-01  3.989794262786035e-02  5.664371356238945e+00  5.151705658548478e+00  6.593898306116656e-01  2.185469301325000e+00  4.135999123785671e-01  5.577074687418237e+00  2.625465756575204e+00  1.769301287872498e-01  3.389362811551429e+00  4.510446272145459e-01  7.546150153201585e-01  3.611733559775423e+00  4.339662922509812e+00  1.677772962714034e+00  4.441876561680767e+00  1.861023493660143e+00  4.606572225954647e-01  3.996841554281977e+00  5.436302704269514e+00  5.278255935441774e-01  1.497574943949797e+00  4.113357890761388e+00  1.419695537271062e-01  2.780116889736774e+00  4.155461942289872e+00  5.951977782006716e+00  2.661390434507995e+00  5.629509583928978e+00  3.141271498183495e+00  3.248227734760006e+00  2.175208009340648e+00  4.832855540091767e+00  2.864699076490130e+00  3.085517448645847e+00  3.063652480775204e+00  5.955721217367201e+00  4.545109154172214e-01  1.535936069709210e+00  2.960453710676652e+00  5.307036995199884e+00  4.069995853834373e+00  4.664553299066859e+00  1.154490618950640e+00  2.823623977170420e+00  6.150619401425098e+00  2.928912530042985e+00  4.627299748261994e-01  4.466192406761218e+00  3.425079130665961e-01  4.779415656908467e+00  6.103844273885082e+00  1.633004971170779e+00  3.589844543559022e+00  5.440352715847704e+00  9.042439382129610e-01  4.617199318404182e+00  2.723202135999938e+00  5.522680606440797e+00  2.305756306831168e+00  5.899434516899020e+00  3.720743253865107e+00
  2.168607396223604e+00  5.626646326972664e+00  8.490947760356655e-01  4.046227823300358e-01  4.292597979774358e+00  2.390822098214228e+00  2.769424750643950e+00  2.430050441040577e+00  5.300330195698182e+00  3.194860435023221e+00  5.613661535999281e+00  5.835522453737123e+00  3.882980583667237e+00  5.830372422167009e+00  1.195935106212723e-01  4.687774073713607e+00  1.912772970240306e+00  5.642927289249342e-01  2.152485281510329e+00  3.174102360193081e+00  4.872443340187385e+00  6.234201555125388e+00  3.124822811202639e+00  6.189321825881250e+00  3.413537802604961e+00  4.696029971313708e-01  2.833455214938304e+00  2.086328509784004e+00  1.469321437176747e+00  2.498755885187842e+00  5.877130718529304e-01  3.792121631789359e-01  8.609287280845588e-01  6.129744203409976e+00  4.003361017204383e+00  1.863713537013698e-01  3.972872404236871e-01  2.781720552649675e+00  2.783832263512809e-01  1.916693319188670e+00  6.811155122834973e-01  5.075985255910944e+00  2.123484398962848e+00  6.115056127302671e+00  6.234802754148942e+00  3.306183412571550e+00  6.161281087744262e+00  2.727185817142767e+00  5.033487691284663e+00  3.412394371847630e+00  4.322822127293576e+00  4.248785052874381e+00  4.636610943123016e+00  2.104902323153070e+00  2.273408157551100e+00  5.764258484910109e+00  7.994073416175326e-01  1.876412226637247e+00  4.933014032652061e+00  3.420734801477379e+00  5.598201624680192e+00  3.834043429818975e+00  9.959485643567909e-01  3.387719336606452e-01  9.041623901995909e-01  2.430281378484050e+00
  5.776480261029328e+00  1.727048211746886e+00  5.520549533450214e-01  6.156619470346018e-01  2.982164080550066e+00  8.187673763979904e-01  4.761676904086955e+00  1.894867807220977e+00  6.656429356750975e-01  2.103900740585725e+00  3.793558073328564e+00  4.229839724301827e+00  5.549114186472108e-01  4.422889870659477e+00  2.977146387847716e+00  3.492613854609557e+00  7.883954003284903e-01  1.520312189816699e+00  3.165925262551693e+00  5.721066219271309e-01  5.996213957655951e+00  5.831728150459485e+00  1.592950574476377e+00  3.419616942526455e+00  5.119829092793458e+00  4.850185197725984e+00  5.492987584956415e-02  4.327405016357540e+00  3.039817463325531e+00  3.915729608061414e+00  2.051198205207837e+00  1.045822959837178e+00  5.758481773912974e+00  1.833475958144627e+00  7.360434167599219e-01  2.100561781836414e+00  4.049357076429975e-01  5.447470185342923e+00  5.183925710774307e+00  4.865833093864076e+00  3.500466908667665e-01  8.793333754711278e-01  5.880872917492894e+00  3.099648186092790e-01  3.611020103787114e+00  4.900342847439823e+00  2.690992102716952e+00  3.057482691973316e+00  5.782389876878642e+00  3.915631708424760e+00  1.892272944036867e+00  6.218374045678578e+00  7.391482830561825e-01  4.137261039320244e+00  1.120827928360417e+00  3.830374692435698e+00  1.774687114143877e+00  1.956938759660413e+00  5.378749168780404e+00  4.569020841247116e+00  3.514126723258598e+00  3.994144978765115e+00  4.032619909701575e-01  1.743112024121239e-01  5.781441178798611e+00  7.335263260517364e-01
  3.995844087709997e+00  1.432059111678386e+00  5.949341710908957e+00  4.126526601875945e+00  4.220217576183995e+00  3.422029542987733e+00  8.145943728459430e-01  3.894565969497447e-01  4.997009719616416e+00  1.858428039511880e+00  1.844532094167831e+00  1.453111428907965e+00  2.517275570388101e+00  4.548289360212309e+00  3.822849198660171e+00  6.160251454864374e+00  3.208800219321263e+00  1.854460027805205e+00  1.567630354688934e-01  4.552906126903824e+00  1.514021636498434e+00  5.817139052783967e+00  2.208460068571538e-01  2.845458450200123e-01  2.112432990374610e+00  3.010250265585080e+00  2.701023116390571e+00  6.205547505670488e+00  1.904286306930638e+00  3.489130230269887e+00  4.220375437551951e+00  2.262327424767919e+00  5.357781637516069e+00  6.278181708085785e-01  4.015301659798151e-01  1.049218621174270e+00  4.983026742903207e+00  4.311144994164672e-01  2.474597944015422e-01  4.088278195145892e+00  6.125149010510412e+00  1.211741587233349e+00  3.734458022458599e+00  2.559673893007143e+00  1.137974458143560e+00  2.368862508392089e+00  2.905501363320008e+00  2.862922367611611e+00  1.942992819534502e+00  9.770081366058340e-01  5.284015654775835e+00  4.140507596168805e+00  3.410201670620595e+00  3.692314196035952e+00  1.663402421007274e+00  5.036994790905693e+00  4.510050396388673e+00  6.081493083840156e+00  5.575971889287710e+00  1.742684179883440e+00  2.197227829833822e-01  2.680755768619820e+00  1.209778985867252e+00  5.567292520711381e-01  5.072669290170879e+00  1.832241787457760e+00
  4.699860493075291e+00  5.655394489969138e+00  4.439489911662623e+00  5.106904676431771e+00  5.805966191038226e+00  4.337001175379571e+00  4.752848743881367e+00  1.312485060841778e+00  6.178101624803191e+00  2.907070435734609e-01  5.666619631960166e+00  4.917904198765486e+00  1.771738999524226e+00  5.188873132935048e+00  2.355684077788821e+00  5.429242564458046e+00  1.603508278165455e+00  8.214160670012480e-01  5.600665322486202e+00  3.877264743034461e+00  5.533393377883171e+00  1.710429302818387e+00  4.005571751031637e+00  4.710744919907976e+00  3.321070586441961e+00  5.496586859805157e+00  3.759893589211021e+00  3.437462283861943e-01  8.675329398022702e-01  4.650297238873971e+00  3.902064111620231e+00  2.883600137376161e+00  1.741624950505298e+00  2.193467084016985e-01  4.194165533550714e+00  1.404276324467321e+00  6.183258887668456e+00  3.813708948883155e+00  6.165372860042090e+00  6.324029048837726e-01  6.251880564331307e+00  5.842056543756813e+00  3.350765277552038e+00  3.562942724874927e+00  2.347267904164846e+00  5.424023103963005e+00  2.891733895283797e+00  9.035489864875847e-01  2.635733202566909e+00  5.112059068457960e+00  2.700587080908058e+00  1.987784964208756e+00  5.305345734883488e+00  4.105711260276097e+00  1.936418124586482e+00  8.240952974143881e-01  3.155238950724101e+00  3.548663896464406e+00  4.645387283984042e+00  3.280102494727160e+00  4.152880245916322e+00  2.266064515353132e+00  1.896267550271616e+00  2.293094280413552e+00  5.903212227536899e+00  4.004061316582526e+00
  5.214048698311973e-01  4.909602525960413e+00  2.911021949125383e+00  6.147807305252688e+00  3.471482782810437e+00  5.183920990314985e+00  4.043174009719291e+00  5.341622509582163e+00  1.109091602438912e+00  4.905821048008220e+00  1.949991013546635e+00  2.276462458235217e+00  3.188262287546932e+00  7.422289012293793e-01  7.866373229702208e-01  4.934221058268033e+00  5.199147489289946e+00  5.986957389357996e+00  6.248050773739782e-01  3.643296923217370e-01  2.450985433587055e+00  2.509289481526622e+00  2.559455977994670e+00  1.154176429844271e+00  1.635455128042612e+00  2.592209791367122e+00  4.994420658549925e+00  2.185345641680292e+00  1.733660395971438e+00  5.056261549732325e+00  3.037985546819168e+00  2.078973785523639e+00  2.973981803917140e+00  4.117507231830221e+00  4.658021670829861e+00  1.123057744467125e+00  6.098395086634342e+00  1.267225736125008e+00  1.814899711227318e+00  3.432611518819238e+00  5.587853896259756e+00  5.610148268189642e+00  2.458390802513569e+00  3.109295060560363e+00  5.942393710465477e-01  1.381032664933673e+00  5.393996170337191e+00  8.489297447947255e-01  3.305161022154887e+00  1.516365044981219e+00  2.459912675560392e+00  3.776533662247236e+00  2.760376830781629e+00  5.348661364583021e+00  5.632836156716753e-01  2.493611287046509e+00  2.838016877303056e+00  5.355087600063114e+00  4.572670186885254e+00  4.708941187040388e+00  1.823684272696682e+00  4.102809599233077e+00  3.105632031264401e+00  4.181997813096356e+00  2.199213422536268e+00  5.065094892225310e+00
  2.409118678475476e-01  7.932563133696782e-01  2.418445355946945e+00  5.003704500892415e-01  4.908854527297362e+00  8.700943660002126e-01  1.589317567089754e+00  2.517405147305469e+00  4.617497866931722e-01  3.337565513005103e+00  5.047176779801423e+00  3.854779773127464e-01  4.989697660146654e+00  5.654245979826049e+00  8.348619130629581e-01  5.298233909460024e+00  2.903670190606070e+00  8.384998194660962e-01  5.096051178962286e+00  2.380894448371972e+00  6.626954117551360e-01  5.318925210222226e+00  2.243956370463797e+00  4.351191112551782e+00  5.655095225151214e+00  3.034909842344627e+00  4.728523661596266e+00  1.293724217314002e-01  2.207595770500679e+00  4.138264085432256e+00  3.812080254139551e+00  7.593889428812697e-01  5.613777637059251e+00  2.921103366446846e+00  5.796680294511269e-01  2.823884812314249e-01  2.150735770811805e+00  4.069479238352268e+00  7.317495686156317e-01  3.375569111796259e+00  2.898173307637948e+00  3.811700884215840e+00  1.921605054385207e+00  5.365769494530866e+00  2.046624112705892e+00  3.955850098657165e+00  4.761448196953018e+00  5.920344607709817e+00  5.449291439375895e+00  1.902635575949642e+00  1.915898142515695e+00  3.491909510035681e+00  2.267172621783635e+00  3.317885983860013e+00  3.299850752320257e+00  3.956903774243827e+00  1.371185612474929e+00  3.969138912401568e+00  8.661266665918139e-02  1.652761464583426e+00  3.774643883831636e+00  2.410147482799006e+00  3.890276436891817e+00  6.111577563981959e+00  4.817642951897157e+00  2.838428917030977e+00
  2.772928708394977e+00  1.545295276209647e+00  3.717965521765911e+00  5.060041204445898e+00  3.145848397375432e+00  4.352514804687318e+00  5.631653793333188e-01  1.337659548557133e+00  6.730906762041600e-01  2.528169300130810e-01  3.425057439910659e+00  2.788394543433160e+00  4.826829758842257e+00  1.665223441362073e+00  1.536352700009275e+00  4.023949152180988e+00  6.214222340590812e+00  5.850407703676701e+00  3.769446218827690e+00  1.937092109203881e+00  1.647953541091951e+00  1.837530816063164e+00  5.084038666350559e+00  2.248904782612922e+00  4.695081828440322e+00  1.627537307061678e+00  4.334437367463781e+00  1.714601961617268e-01  5.105340421262331e+00  1.371633064651195e+00  2.609706250660948e+00  3.876010826842069e+00  4.980686940048081e+00  2.520530497964289e+00  2.429593075412882e+00  2.660949104705737e+00  5.494338293861817e+00  3.714001647383409e+00  4.808442265046763e+00  3.418608207395205e+00  5.053254016863555e-01  1.600679820550644e+00  1.675214990279412e+00  2.177849512672304e+00  3.100222815582397e-01  2.129723514426598e+00  1.972651461845512e+00  5.557226075655191e+00  4.363184571118092e+00  2.677438210993703e+00  4.930631767683487e+00  6.264388826451923e+00  2.536794682299468e+00  5.858835723366176e+00  4.254223941267949e+00  2.308538709744361e+00  3.349919770148627e+00  2.383101457634313e+00  6.102911124086399e+00  1.077888988022191e+00  2.285268608897722e+00  6.214629797652726e+00  3.652443697041770e+00  3.468932082598781e+00  9.601522869886077e-01  3.262736300249545e+00
