  1.349142885186088e+00  3.173681196016545e+00  1.024770858940778e+00  3.089255900554231e+00  6.122476400393995e+00  5.788442420916875e+00  2.298001048282694e+00  4.212734763951123e+00  4.197238103802785e+00  4.504404156586357e+00  3.614290319421015e+00  3.302546453709127e+00  6.253685239134115e-01  5.058348507636190e+00  4.065869510321492e-01  3.431775111736812e+00  1.352716672508224e-01  4.778706962915242e+00  1.905305554035057e+00  5.159718675824546e+00  3.486155254369636e+00  4.965737646968013e+00  5.872433341505012e+00  2.659598135831210e+00  4.472082255306426e+00  2.152960993630099e+00  6.235526463515622e+00  6.561612010907899e-01  3.063830259992072e+00  1.735661937856830e+00  1.998185722071648e+00  2.410742151239765e+00  1.431859848694563e+00  4.608504568899091e+00  1.604519868821718e+00  3.649802647332165e+00  1.960002094028538e+00  3.315036410927085e+00  5.586934888429144e-01  1.922336576893355e+00  3.027731302674000e+00  1.503771177334013e+00  1.430690553312272e+00  6.035571282722195e+00  2.255755441764473e+00  6.815840012066001e-01  3.984573298449166e+00  2.390898979305492e+00  3.328973158171234e+00  2.552143054672504e+00  8.366152952824035e-01  6.111495996874326e+00  1.374453203837598e+00  3.454458070580427e+00
  4.414234783370936e+00  4.757020969429183e-01  1.994212103665029e+00  1.742253036723336e+00  1.543598146115510e+00  3.758508274914593e+00  4.829628301556776e+00  2.670840949924654e+00  4.707858876585948e+00  6.238229644269514e+00  4.130519214144415e+00  8.458293318903964e-01  2.749705279850113e+00  3.646348481337643e+00  3.050058787076464e+00  4.817997404689577e-01  4.983228849780717e+00  6.646324108174215e-01  4.572832739747787e+00  4.209349817803435e+00  1.054668683259225e+00  2.910163877678878e+00  4.681537328612997e+00  5.712037631996009e+00  5.724515039634253e+00  5.958080592499098e+00  3.951340520601598e+00  3.984957028175706e+00  5.613628766554835e+00  2.793029717355264e+00  4.916074406981266e+00  3.694557542013039e+00  3.845879052801918e+00  5.581512280734162e+00  3.914923054760763e+00  6.216004815678319e+00  1.721528867103904e+00  4.643422470511122e+00  5.844470840093113e+00  5.494928641859269e+00  4.435009536926054e+00  5.635517929852939e+00  1.734392748741600e+00  3.912744382548273e+00  5.074369721285375e+00  4.519209612424284e+00  5.926610441220505e+00  2.294665631770679e-01  1.781372884446462e+00  3.399269646975605e+00  4.997414133392559e+00  2.400962280951943e+00  4.451810715721678e+00  6.677981714939925e-01
  3.740619767300660e+00  3.452698466152738e+00  4.638953723902453e+00  3.411659409012587e-01  4.318849994723329e+00  1.413807207757389e+00  4.438706960481198e+00  3.882942000699377e+00  1.540924613322655e+00  4.648193911282991e+00  8.389395208852367e-02  1.609253478520996e+00  2.129761699050143e+00  5.538380617024870e+00  1.680065839287300e+00  4.660322378473931e+00  1.091820904250985e+00  5.063632901115724e-01  3.006877874105354e-01  4.944226072595625e+00  1.814490978272847e+00  4.788605213207595e+00  4.524887928268547e+00  5.221788853330086e+00  2.898929219058147e-01  5.862849484479824e+00  4.285271241297191e-02  5.553726866398009e+00  1.368600558509606e+00  3.791443499809857e+00  3.493765345926025e+00  4.088711288665121e+00  8.027969581627277e-01  2.060603600980959e+00  5.005219676243293e+00  4.807690162413540e+00  5.006473290272861e+00  1.601351291897643e+00  5.444509731057549e+00  2.963902856423936e+00  3.913817236781664e+00  1.679375320702134e+00  9.907998323319518e-01  5.440540555083562e+00  3.991058629118177e+00  2.655788927626833e+00  5.186236479756276e+00  3.932630781252271e+00  4.249536715937098e+00  1.507222731146506e+00  3.035383701373362e+00  6.034058994294430e+00  1.116646019287631e+00  2.680293581785505e+00
  2.896611418150320e+00  5.756312231213474e+00  4.618917143135610e+00  1.764370497202791e+00  5.075759715824947e+00  4.605410293307867e+00  4.105298529065630e+00  3.481266747597438e+00  4.899188407236551e+00  1.826046395180620e+00  2.544430465550410e+00  6.630919710130135e-01  2.605827326635171e+00  5.345523156187135e+00  4.042244912404405e+00  3.390309362741110e+00  4.934849145551077e+00  2.239435041312937e+00  4.340323669075461e+00  4.776383545345270e+00  1.373826065131113e+00  7.121504758786119e-01  1.798316876103718e+00  5.265538470142748e+00  4.333830640653971e+00  3.874933143290035e+00  2.460609061246203e+00  3.145072182157461e-01  5.513469866023712e+00  2.234120657897292e+00  9.507566974550106e-01  1.770569195552356e+00  3.840784074990915e+00  5.638716920724771e+00  1.553282656332406e+00  2.129029950284616e+00  5.928856645382842e+00  4.934424005898633e+00  2.989180191843449e+00  6.894957907390035e-01  1.215164210364535e+00  3.606775064755869e+00  5.171628210433143e+00  5.745927041006096e+00  2.786538809224244e+00  3.090078884230234e+00  5.504366120981776e+00  3.625408802491039e+00  7.406278240141533e-01  3.216068515540691e+00  1.982536480868927e+00  4.934553233487613e+00  5.860090065725608e+00  5.935474961440591e+00
  4.226633632915566e+00  2.276719085029936e+00  3.288970631142184e+00  2.827072489205974e+00  4.147602222041490e+00  6.080380605074589e+00  1.977493433014551e+00  1.613042472669811e+00  2.891543354571182e+00  4.010271253406207e+00  2.152671030441219e+00  3.020017458740159e+00  2.802021653297823e+00  2.627171126967016e+00  3.309975477715809e+00  2.253873103115878e+00  5.348389991937961e+00  7.559296840526263e-01  5.783838853150880e+00  3.983677456741349e-01  1.665525929146086e-02  3.642303107633435e+00  2.859110830590263e+00  4.269994086156058e+00  3.451076396866263e+00  6.069378556236370e+00  3.914814150244631e+00  5.107648220244474e+00  2.504374836059586e+00  9.146537597585223e-01  5.862356389199701e+00  2.446746201055858e+00  5.883276113187281e-01  1.036411961646843e+00  2.273223738928534e+00  4.286720695653551e+00  1.762433262176777e+00  5.441898499272559e+00  6.075270185466325e+00  9.148422009486522e-01  2.292996812630059e+00  4.057070114155361e+00  2.006290229556646e+00  3.322322469729100e+00  6.284315854519118e-01  5.463248016283280e+00  3.890529183861441e-01  5.239453145356729e+00  4.817040160579868e+00  3.376027049340442e+00  1.934056683381271e+00  2.255506220391915e+00  3.595928593061154e+00  5.967492713951296e-01
  3.149755996634471e-01  3.564982765178711e+00  3.984774381977767e+00  3.067844311210712e+00  4.390321788815406e+00  1.813745372217122e+00  2.774178830815316e+00  4.381297964158509e+00  7.393874102655462e-01  4.100405668097441e+00  8.495584809578366e-01  3.385836217607044e+00  2.527826311133491e+00  2.283145938804772e-01  2.218817507333055e+00  1.829426775393412e-01  9.898884852757844e-01  5.080033431015997e+00  3.832560451960066e+00  5.934737255131584e+00  3.883136472807467e+00  3.166593354749013e+00  3.869721597091957e+00  1.012752423247367e+00  2.384708946114908e+00  1.890938233180833e+00  3.569011450331181e+00  2.670443481580558e+00  4.025970393330645e+00  2.268842412665710e+00  2.874429155817884e+00  7.817941492275916e-01  3.785544890254988e+00  8.694822390756888e-01  5.483472666168560e+00  1.999224979544846e+00  3.002410672045868e+00  3.444127388863567e+00  7.754479051883854e-01  3.072389921391214e+00  5.284780814117529e+00  4.410359300168033e+00  2.812037438081337e+00  5.931824373817430e+00  1.433026738085410e+00  5.042129558582158e+00  8.551707910296668e-01  1.357250727127324e-02  6.016431472493823e+00  2.448733896616468e+00  5.135692499044039e+00  5.772497037724349e+00  4.117439644678045e-02  4.907253282973368e+00
  5.688800961100023e+00  2.557795419137018e+00  2.497939386982837e+00  3.137762022564679e+00  3.508039070554054e+00  2.037715539986693e+00  3.524503124085963e+00  5.167360867616567e+00  2.796259257628925e+00  1.450941086701003e+00  6.904126895491483e-01  2.859231892033248e+00  4.024177916856634e+00  3.484727842778376e+00  4.752396592342020e+00  3.462778580635061e+00  4.207061809195671e+00  7.812324394690318e-02  6.108006644513914e+00  5.543492710536444e+00  3.078673034068914e+00  1.566358083230085e+00  2.894683236853135e+00  5.951640034692536e+00  2.913896929924181e+00  5.650538272726532e+00  5.806794919332456e+00  4.601255559859069e+00  5.156418613239966e+00  2.215481620592529e+00  2.416663672310700e+00  6.109472288057572e+00  2.363567661169328e+00  1.746206726956965e+00  5.531305333479008e+00  2.633296646089680e+00  3.537910410103386e+00  4.058172389597439e+00  5.990321712419793e+00  1.459562561540655e+00  1.783262726974380e+00  3.108894086930702e+00  5.257487054893805e+00  5.601847581536020e-01  5.230150026231834e+00  3.117011313092146e+00  5.255116600934256e+00  3.153677085601984e+00  4.151901051762030e+00  4.427761599121300e+00  5.955056851047707e+00  6.271701247734871e+00  8.706206931628862e-01  2.009795562456420e+00
  2.192855820227262e+00  4.104783961801751e+00  3.079956016186232e+00  5.198055712308107e+00  2.146693133120201e+00  5.184952717189360e+00  5.748386244164619e+00  1.018443228149504e+00  1.381319327359873e+00  9.913557622689818e-01  2.424013164237136e+00  3.231469527187106e-01  3.920676106407169e+00  3.911912143960108e+00  3.310770070730166e+00  6.865717449703669e-01  2.760731500707023e+00  3.792793053242082e+00  2.844927871836361e-01  2.236270680132220e+00  7.410238777800912e-01  4.673580948346887e+00  2.150452421853862e+00  3.057256651330095e+00  5.902249579226022e+00  5.176828731310265e+00  2.158061678560186e-01  5.079429624930907e+00  8.668714795724305e-01  2.327639341069151e-01  5.095220876536591e+00  1.578289762035366e+00  8.499404191809256e-01  6.111140282586032e+00  7.804830314442320e-01  2.965013027421261e+00  2.642738687242580e+00  6.166984505920113e+00  3.430141052870107e+00  4.034029254072420e+00  1.942204192370652e+00  2.026898214638818e+00  1.344325994857158e+00  1.898073488480466e+00  2.685545752130231e+00  5.728516490205940e-01  3.810968672838689e-01  4.253167077421358e-01  2.642746552918402e+00  3.397172822350356e+00  2.650797496075318e+00  8.748203946887202e-01  3.063108349952481e+00  5.443540022344633e+00
  1.387698504827802e+00  3.197986878114458e+00  2.632696036399145e+00  7.624837277128319e-01  5.372002607933692e+00  2.684551721293097e+00  2.376655790181879e+00  1.511020274952307e+00  1.749164218963071e+00  5.722488232115494e-01  6.137524950338577e+00  3.491415905938593e+00  6.757377837984223e-01  9.007468932269859e-01  8.531464392781508e-01  5.708341754868405e-01  3.047045846640765e+00  4.590601847830999e+00  9.902710965668311e-01  2.988789979679173e+00  6.243457673697493e+00  1.680343784753632e-01  2.602829276742219e+00  5.991386220618662e+00  4.388176203875163e+00  3.897978645354783e+00  2.972537654235489e+00  2.144618095704519e+00  4.579932689780984e+00  3.212566390501567e+00  1.353860936153745e+00  9.871215747180886e-01  5.638873194422703e-01  6.270822828524343e-01  4.346022440768245e+00  4.705151827003263e+00  5.594114678615836e+00  5.589206082560542e+00  7.401868859334019e-01  2.259456072205642e+00  1.910344138792556e+00  4.693802029345308e+00  5.691768629363514e+00  3.759525666703639e+00  1.925461674594942e+00  5.217039810610624e+00  1.057103258465771e+00  5.184881399060750e+00  1.941283522618794e-01  5.892040444649318e+00  1.539488191620740e+00  4.306856917186240e+00  3.863609219075552e+00  5.043035999491182e+00
  3.874763066936652e+00  6.114820049437184e+00  1.223794984901654e+00  9.819695255648029e-01  5.133894950416280e+00  1.424051485705576e+00  4.847702928109340e+00  1.644664535482270e-01  9.995130008251820e-01  6.152700312610417e-01  7.610128575357347e-02  2.504003387672162e+00  4.979667299469720e+00  2.495743927560012e+00  3.333450789884898e+00  2.961531234691141e+00  4.288551762750947e+00  4.107912962904374e+00  2.228164051473153e+00  3.824954960263239e+00  1.809380910885527e+00  3.830244733168815e+00  1.718190908930423e+00  6.123738791528324e-01  5.581014208091828e-01  3.144629527776723e+00  2.082031111720867e+00  2.507513929935097e+00  1.681129143233229e+00  1.713321658286187e+00  4.007595056366730e+00  3.416173839019675e+00  3.233126039929189e+00  4.134303130874445e+00  2.483723046879371e+00  4.490786639463563e-01  1.812658756430989e+00  1.691261287708888e+00  3.656476980456872e+00  2.124795948588370e+00  9.545436134334889e-01  2.406940070366816e+00  3.894013392330003e+00  1.116753153899239e+00  2.856372938686913e+00  2.485751396070252e+00  3.478604816872159e+00  3.422919242146906e+00  3.479088276950180e+00  9.072306383840730e-01  3.259916435541048e+00  5.713386691258604e+00  1.504167944399474e+00  8.056208571004557e-01
